customer_id,vintage,age,gender,dependents,occupation,customer_nw_category,branch_code,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn
8872.0,3290.0,53.0,Female,0.0,Engineer,Medium,340.0,146.0,2192.42,2335.28,2395.22,2557.0,0.33,0.33,0.33,0.33,2254.73,2392.88,Yes
8873.0,2006.0,34.0,Female,0.0,Engineer,High,933.0,76.0,8021.99,8727.49,13983.33,8096.87,0.5,0.5,706.0,15921.93,8557.2,13047.31,Yes
8874.0,426.0,35.0,Male,0.0,Engineer,Low,768.0,68.0,2160.71,2419.84,2113.14,2005.3,0.36,0.36,1611.0,296.71,1999.55,2523.89,Yes
8875.0,2259.0,69.0,Female,0.0,Engineer,High,153.0,21.0,7369.84,7334.13,7073.96,6562.65,321.44,321.44,285.73,500.01,7419.1,7090.35,Yes
8876.0,1153.0,45.0,Male,2.0,Engineer,Medium,367.0,17.0,7370.61,7227.75,7153.67,5903.87,143.47,115.83,0.61,0.61,7316.42,7183.15,Yes
8877.0,1911.0,37.0,Female,0.0,Engineer,Low,371.0,98.0,1439.59,1439.59,1439.59,1167.04,0.49,0.49,0.49,0.49,1439.59,1439.59,Yes
8878.0,2253.0,42.0,Male,0.0,Engineer,Low,1689.0,94.0,1557.8,1558.51,1562.61,1667.26,0.31,0.31,1.03,2.89,1557.87,1559.22,Yes
8879.0,2800.0,52.0,Female,0.0,Engineer,Medium,348.0,6.0,1429.2,1435.91,1587.69,1452.32,550.91,1.34,0.63,0.63,1530.56,1435.68,Yes
8881.0,3178.0,43.0,Male,2.0,Accountant,Low,17.0,6.0,7552.39,287.55,4494.25,2617.99,9859.26,6.37,2697.36,2648.56,9094.81,1099.06,Yes
8882.0,1724.0,48.0,Male,0.0,Engineer,Medium,456.0,4.0,2304.04,2304.03,2917.8,3008.38,281.74,0.31,0.31,1428.89,2146.72,2880.19,No
8883.0,2764.0,45.0,Male,0.0,Accountant,Low,1231.0,13.0,2661.79,2656.01,2620.69,2277.75,179.04,257.44,173.27,232.76,2699.05,2582.49,Yes
8884.0,3213.0,41.0,Male,0.0,Engineer,Medium,31.0,333.0,2390.19,2390.19,2405.55,3962.19,0.53,0.53,0.53,0.53,2390.19,2390.19,Yes
8885.0,4955.0,70.0,Male,2.0,Engineer,High,175.0,13.0,911.91,2235.52,1710.53,1356.29,186.41,859.3,816.66,,1219.45,2152.85,Yes
8886.0,1617.0,53.0,Female,0.0,Engineer,Low,1520.0,171.0,2028.72,2685.95,2420.81,2402.62,0.29,0.29,0.29,0.29,2281.96,2694.7,Yes
8888.0,4106.0,51.0,Female,0.0,Engineer,Medium,962.0,14.0,10479.69,3336.83,4530.81,3166.53,7143.3,57.59,0.44,0.44,,3284.56,Yes
8889.0,5269.0,54.0,Male,0.0,Accountant,Medium,248.0,40.0,,11226.31,11350.87,5076.92,0.37,11.56,1517.64,1084.49,9497.38,11520.88,Yes
8890.0,6232.0,77.0,Male,0.0,Engineer,High,15.0,70.0,3679.19,3725.99,3808.6,3796.25,0.14,0.14,0.14,0.14,3743.84,3744.72,Yes
8891.0,2957.0,54.0,Male,3.0,Engineer,Low,1915.0,33.0,1588.73,1725.89,1619.03,5053.33,0.03,2195.03,2997.97,4505.11,1839.81,924.99,Yes
8892.0,1753.0,50.0,Male,1.0,Engineer,Low,725.0,5.0,504.15,2884.54,2117.32,881.76,1364.47,1428.76,2083.27,2135.9,1923.25,2427.24,Yes
8893.0,584.0,50.0,Female,0.0,Accountant,Medium,2406.0,320.0,3096.35,3251.1,3222.47,3290.59,0.19,0.19,154.94,0.19,3165.22,3251.1,Yes
8894.0,4727.0,38.0,Male,1.0,Accountant,Medium,7.0,112.0,1918.02,2301.16,2785.87,4038.74,0.61,0.61,383.76,864.59,2155.88,2938.6,Yes
8895.0,2694.0,35.0,Male,0.0,Accountant,Low,60.0,0.0,4358.73,3490.02,5848.28,9657.45,1850.14,1851.57,1231.27,11196.8,3197.71,2213.32,No
8899.0,4513.0,52.0,Male,0.0,Engineer,Medium,6.0,25.0,,131.8,2315.11,1341.03,986.26,629.11,2837.02,1236.33,5467.39,474.71,Yes
8901.0,1716.0,42.0,Male,0.0,Accountant,Medium,399.0,24.0,1770.31,1657.42,1881.7,2161.03,396.16,396.16,257.59,543.3,1786.16,1737.69,Yes
8902.0,2487.0,47.0,Male,3.0,Engineer,Medium,986.0,14.0,3003.6,2081.4,2105.36,6371.84,1785.83,1172.26,1480.71,730.29,1674.38,1856.22,Yes
8903.0,2374.0,45.0,Female,0.0,Engineer,Low,278.0,6.0,,8293.08,8195.4,10581.77,3428.9,571.76,1428.9,0.33,9179.78,8108.75,Yes
8904.0,926.0,61.0,Male,0.0,Engineer,Medium,3487.0,32.0,4311.06,4311.06,3866.96,4272.84,0.04,714.33,0.04,0.04,4311.06,3688.94,Yes
8905.0,1649.0,36.0,Male,3.0,Engineer,Medium,1704.0,0.0,3218.74,3331.35,4047.67,4388.49,1600.56,286.27,1498.99,,3441.13,3492.92,Yes
8906.0,925.0,26.0,Male,0.0,Engineer,Medium,1739.0,12.0,8590.67,10737.08,11376.43,11624.08,1.99,0.13,2146.54,1699.44,9768.59,12020.01,Yes
8907.0,4851.0,56.0,Male,2.0,Engineer,Medium,43.0,3.0,5439.44,4774.06,3897.93,13007.14,238.5,10326.19,871.27,66388.64,5365.49,3651.56,Yes
8908.0,1549.0,45.0,Male,1.0,Engineer,Medium,293.0,187.0,7521.23,7521.23,7596.5,12136.15,0.49,0.49,0.49,143.34,7521.23,7604.18,Yes
8910.0,374.0,76.0,Male,0.0,Engineer,High,291.0,240.0,1666.37,1666.37,1896.79,8778.94,0.43,0.43,0.43,0.43,1666.37,1666.37,Yes
8911.0,5084.0,47.0,Male,2.0,Engineer,Medium,146.0,0.0,1590.44,1624.99,3046.78,4056.69,8571.81,728.96,2569.02,8462.63,2452.12,3605.8,Yes
8912.0,11353.0,62.0,Male,0.0,Accountant,Medium,1495.0,230.0,8262.28,8262.28,8646.3,8546.1,0.51,0.51,0.51,714.8,8262.28,8700.07,Yes
8914.0,5152.0,70.0,Female,1.0,Engineer,Medium,782.0,0.0,3179.61,1604.2,1848.05,1117.21,1562.51,563.77,0.23,143.09,3006.8,1369.02,Yes
8915.0,1184.0,33.0,Male,0.0,Accountant,Low,489.0,27.0,1339.1,1372.22,1573.75,514.99,2857.64,0.5,2890.76,371.93,2493.76,1510.93,Yes
8916.0,2617.0,32.0,Female,0.0,Engineer,High,344.0,31.0,3676.35,3676.35,3139.48,2285.77,0.23,857.37,0.23,0.23,3676.35,2922.89,Yes
8917.0,6737.0,47.0,Male,0.0,Accountant,High,134.0,5.0,3038.93,5548.4,4153.76,7007.05,198.22,1429.24,9080.88,5411.05,4204.7,4710.89,Yes
8918.0,4923.0,75.0,Female,4.0,Engineer,Medium,144.0,6.0,4823.8,4601.56,4806.15,5475.25,222.9,0.66,0.66,298.37,4725.54,4793.63,Yes
8920.0,4416.0,90.0,Male,0.0,Engineer,Medium,105.0,361.0,2452.15,3166.43,3059.7,3131.96,0.51,0.51,714.8,0.51,2846.24,3166.43,Yes
8921.0,537.0,31.0,Female,0.0,Accountant,Low,1554.0,74.0,3260.21,3260.21,3200.25,12715.08,0.16,0.16,0.16,0.16,3260.21,3260.21,Yes
8923.0,3731.0,44.0,Female,0.0,Engineer,Medium,15.0,3.0,6708.79,3247.32,8168.56,2301.51,24959.19,2300.66,21487.41,837.96,16316.13,2946.26,Yes
8925.0,1983.0,45.0,Male,0.0,Engineer,Low,433.0,47.0,1526.29,1630.35,1725.33,1584.35,0.14,16.07,944.3,699.62,1659.13,1866.74,Yes
8926.0,6286.0,68.0,Male,2.0,Engineer,Low,105.0,3.0,11955.39,10381.64,9996.9,5146.25,1575.66,1411.89,0.4,715.09,11706.87,9604.24,Yes
8927.0,2119.0,90.0,Male,0.0,Lawyer,Medium,1589.0,49.0,7344.69,8073.26,5377.57,7255.71,0.23,5714.51,714.51,14.51,7523.51,6235.94,Yes
8929.0,996.0,45.0,Male,0.0,Engineer,Medium,769.0,48.0,3055.28,3403.44,3477.31,4285.63,0.46,2655.19,351.76,3571.89,3308.48,2806.95,Yes
8931.0,1406.0,51.0,Female,2.0,Engineer,Low,458.0,10.0,2437.19,5587.95,6178.58,1582.25,1743.31,6568.49,4614.7,15149.66,4449.76,10579.97,Yes
8932.0,1864.0,36.0,Male,0.0,Engineer,Medium,1232.0,0.0,5987.56,3445.26,2654.62,1033.15,5493.56,5289.27,2314.99,1357.84,5376.2,2336.44,Yes
8934.0,309.0,12.0,Female,0.0,Doctor,High,4.0,121.0,2090.27,2075.99,2064.67,1547.46,0.67,0.67,0.67,,2078.45,2064.93,Yes
8935.0,660.0,44.0,Male,0.0,Accountant,Low,2285.0,3.0,28185.72,39581.49,17443.31,926.78,1.61,0.61,12152.77,6018.55,33295.89,13347.3,Yes
8937.0,2386.0,36.0,Male,0.0,Engineer,Low,104.0,4.0,7371.13,7011.73,6819.43,4028.64,1555.0,1398.56,19.07,147.3,7375.06,6940.66,Yes
8938.0,1375.0,80.0,Male,0.0,Lawyer,Medium,84.0,43.0,29687.52,30212.42,30057.87,29109.92,0.43,147.09,571.86,0.43,29797.35,30136.72,Yes
8940.0,4146.0,67.0,Male,0.0,Engineer,High,13.0,3.0,7810.22,7582.19,4646.46,6611.66,170.07,4713.7,168.59,386.06,7540.04,3214.54,Yes
8941.0,3261.0,29.0,Female,0.0,Doctor,Medium,573.0,101.0,3091.23,20948.37,23261.52,33310.72,0.11,0.11,17857.26,7857.26,11367.09,27883.86,No
8942.0,1549.0,37.0,Male,0.0,Accountant,Low,375.0,94.0,596.47,6396.47,5269.11,3161.85,0.17,0.17,85.89,143.03,1360.02,6414.9,No
8943.0,6269.0,45.0,Male,0.0,Accountant,Medium,75.0,191.0,,26846.11,23015.73,19343.42,0.63,0.63,58.11,4923.59,26972.22,24181.7,Yes
8944.0,3114.0,42.0,Male,0.0,Engineer,Low,285.0,164.0,7060.06,7070.06,7081.13,7078.87,0.4,0.4,0.4,0.4,7060.06,7070.06,Yes
8945.0,698.0,59.0,Female,1.0,Engineer,Medium,3278.0,27.0,5344.04,3915.47,4375.24,4163.76,1428.71,0.14,0.14,,5294.78,3915.47,Yes
8946.0,6179.0,72.0,Male,2.0,Engineer,High,6.0,167.0,7300.42,7300.42,7342.27,7659.58,0.59,0.59,0.59,0.59,7300.42,7361.1,Yes
8949.0,1879.0,73.0,Female,0.0,Engineer,Medium,108.0,329.0,3686.32,3686.32,3671.02,3190.63,0.37,0.37,0.37,0.37,3686.32,3686.32,Yes
8951.0,1300.0,37.0,Female,0.0,Engineer,High,101.0,339.0,1538.54,1580.19,1570.17,587.37,0.11,0.11,41.77,0.11,1540.36,1580.19,Yes
8952.0,3121.0,43.0,Female,0.0,Engineer,High,133.0,86.0,1428.6,1428.6,1573.76,1700.83,0.03,0.03,0.03,0.03,1428.6,1428.6,Yes
8954.0,1035.0,24.0,Male,0.0,Doctor,Medium,329.0,83.0,2256.51,2260.69,2217.71,1291.26,0.3,0.3,0.3,0.3,2256.66,2262.43,Yes
8955.0,7163.0,85.0,Female,0.0,Engineer,Medium,93.0,38.0,1157.91,2647.9,2673.69,2776.6,0.16,792.2,839.66,1237.41,,2690.82,Yes
8958.0,670.0,33.0,Female,2.0,Engineer,Low,973.0,17.0,9001.77,2066.06,4530.81,6915.26,6936.0,686.0,728.86,5486.0,6396.11,2563.74,No
8961.0,4301.0,54.0,Male,0.0,Accountant,Medium,267.0,179.0,16742.9,16365.46,16735.3,17395.45,0.33,0.33,0.33,0.33,16715.39,16641.81,Yes
8962.0,2298.0,55.0,Male,0.0,Engineer,Low,307.0,62.0,,1807.4,1701.99,762.41,0.56,0.56,0.56,0.56,1810.54,2094.96,Yes
8963.0,3229.0,41.0,Female,0.0,Engineer,Low,430.0,8.0,2892.01,1008.6,1623.72,1492.5,1455.07,0.23,357.37,1257.37,1900.99,2016.43,Yes
8964.0,3342.0,58.0,Male,0.0,Engineer,High,295.0,20.0,29636.94,29402.78,29824.45,28787.33,514.84,514.84,286.01,,29570.63,30045.67,Yes
8965.0,1831.0,31.0,Male,2.0,Accountant,Low,1385.0,32.0,1914.47,1727.9,1554.12,1174.05,0.27,67.41,1240.27,443.13,1896.32,1466.99,Yes
8966.0,1324.0,19.0,Female,0.0,Doctor,Medium,376.0,290.0,2224.93,2224.93,2224.93,2211.41,0.07,0.07,0.07,0.07,2224.93,2224.93,Yes
8967.0,821.0,65.0,Female,0.0,Engineer,Low,288.0,35.0,2065.97,2047.41,1587.76,1196.33,0.1,390.87,321.4,327.14,1764.54,1624.85,Yes
8968.0,1960.0,74.0,Male,0.0,Lawyer,Low,1947.0,0.0,19439.4,18774.2,18471.23,16431.64,767.13,1638.97,114.46,80.65,19387.47,18440.37,Yes
8970.0,1333.0,49.0,Male,3.0,Engineer,High,124.0,28.0,,3290.36,4568.04,3699.1,550.47,0.47,0.47,2934.76,3821.39,4932.5,No
8971.0,4631.0,43.0,Female,0.0,Accountant,Low,1360.0,17.0,2910.67,2260.8,1962.13,1342.52,106.99,0.63,357.77,312.06,2294.07,1841.59,Yes
8972.0,2236.0,57.0,Male,0.0,Engineer,Medium,440.0,26.0,1048.43,1150.41,1703.44,1477.89,3214.31,8728.6,4395.57,2771.71,1408.25,1900.48,Yes
8973.0,5530.0,68.0,Female,0.0,Engineer,Low,1307.0,249.0,2391.62,2391.62,2391.62,2644.98,0.06,0.06,0.06,0.06,2391.62,2391.62,Yes
8974.0,1829.0,39.0,Female,0.0,Accountant,Medium,1861.0,9.0,1720.16,1103.39,1691.86,2564.26,1.25,0.4,449.34,491.6,1488.97,1304.83,Yes
8976.0,3336.0,41.0,Female,0.0,Accountant,Medium,685.0,0.0,7659.86,7943.77,7195.25,5666.28,354.94,1856.37,630.83,674.69,7618.22,7495.11,Yes
8977.0,2742.0,46.0,Female,0.0,Engineer,Medium,359.0,322.0,2165.99,2160.57,2162.07,2469.49,0.09,0.09,0.09,0.09,2165.06,2160.57,Yes
8978.0,987.0,33.0,Male,0.0,Engineer,Low,814.0,11.0,4021.72,4384.34,4500.46,3393.56,0.72,18.06,923.33,598.23,4765.2,5112.26,Yes
8979.0,1732.0,32.0,Male,0.0,Accountant,Low,120.0,0.0,11833.6,11036.71,6282.35,12801.82,12926.09,9668.6,9700.13,3286.26,6392.71,6786.02,Yes
8980.0,770.0,77.0,Male,0.0,Lawyer,Low,158.0,81.0,4288.4,4288.4,4277.34,4152.81,0.67,0.67,0.67,0.67,4288.4,4288.4,Yes
8988.0,3339.0,40.0,Male,2.0,Engineer,Medium,632.0,116.0,2427.32,1669.59,1787.13,7437.17,0.27,0.27,6609.07,5604.37,2526.71,1324.99,Yes
8989.0,5607.0,63.0,Female,0.0,Engineer,Medium,1264.0,9.0,8925.36,9318.93,8359.41,4374.63,1035.07,933.84,1428.64,,9070.45,8944.84,Yes
8991.0,6184.0,64.0,Male,0.0,Engineer,Medium,238.0,14.0,4744.14,453.18,4073.56,4353.88,12129.67,558.17,7432.43,3853.74,7644.19,1726.56,Yes
8993.0,760.0,57.0,Male,2.0,Engineer,High,33.0,9.0,12867.51,9558.27,10366.41,5649.0,35286.8,2534.2,214.6,,15532.17,8475.8,Yes
8994.0,206.0,29.0,Male,2.0,Engineer,Low,3038.0,17.0,2058.38,892.06,1846.82,2196.86,2857.16,0.01,2547.97,2692.04,1663.44,1506.79,No
8995.0,222.0,35.0,Male,0.0,Engineer,Low,2431.0,12.0,12824.14,0.34,2474.1,163.03,444.41,0.72,6152.76,1921.44,7419.72,1.8,Yes
8996.0,2987.0,63.0,Male,0.0,Engineer,Medium,208.0,5.0,14754.41,17417.11,5111.67,458.84,68750.24,21428.81,85857.39,21571.67,8958.43,5919.41,Yes
8997.0,4584.0,44.0,Female,0.0,Engineer,Medium,206.0,203.0,1873.23,1367.8,1559.19,1597.54,0.7,0.7,0.7,787.84,1796.69,1464.05,Yes
8998.0,2733.0,36.0,Female,0.0,Accountant,Low,1765.0,46.0,3415.34,3022.48,3008.72,3557.48,0.06,42.91,0.06,0.06,,2963.03,Yes
8999.0,1460.0,43.0,Male,0.0,Accountant,Low,54.0,5.0,1634.7,1969.09,2231.05,1367.04,32.36,169.67,18.21,264.56,1871.07,2295.89,Yes
9000.0,2193.0,60.0,Female,0.0,Engineer,Low,515.0,135.0,5435.2,6106.63,6054.81,5259.51,0.57,0.57,643.43,0.57,5911.55,6112.16,Yes
9001.0,5249.0,53.0,Female,0.0,Engineer,Medium,1259.0,55.0,3120.38,2847.57,2219.47,2587.7,0.36,103.21,1270.4,400.36,2635.67,2946.57,Yes
9002.0,2657.0,48.0,Female,0.0,Accountant,High,79.0,6.0,,2141.84,3356.71,10193.46,250.56,0.56,0.56,2500.56,2202.18,2896.44,Yes
9003.0,1232.0,32.0,Male,1.0,Accountant,Low,2027.0,77.0,4637.45,4554.43,4348.98,2849.89,0.49,0.49,874.61,708.5,4578.1,4484.58,Yes
9004.0,1375.0,48.0,Female,0.0,Engineer,Medium,572.0,145.0,6360.01,6347.49,6542.88,5641.99,0.64,0.64,0.64,303.64,6358.01,6630.27,Yes
9005.0,2613.0,45.0,Female,0.0,Engineer,Medium,15.0,6.0,219.7,4200.03,1997.42,128.24,15357.64,5583.41,19333.07,4326.21,2365.54,3541.03,No
9006.0,2881.0,46.0,Female,2.0,Engineer,Medium,481.0,24.0,61782.08,2496.36,21695.14,1782.88,70000.14,1035.86,10714.43,383.26,60624.44,2617.22,Yes
9007.0,720.0,20.0,Female,0.0,Doctor,Medium,1451.0,9.0,1244.3,497.86,2479.26,8557.65,746.67,1000.23,0.23,2028.8,763.0,1029.19,No
9008.0,2303.0,36.0,Male,0.0,Engineer,Medium,1416.0,14.0,1987.54,3289.2,2076.03,402.98,5674.87,7143.44,6969.17,4403.19,2318.3,3423.14,No
9009.0,4359.0,38.0,Female,0.0,Accountant,Low,193.0,0.0,153.54,5767.83,5638.77,1968.78,8572.04,0.61,5614.9,0.61,5380.64,5767.83,No
9010.0,6851.0,56.0,Male,0.0,Engineer,High,7.0,25.0,12274.67,9234.78,9773.91,12344.39,429.07,0.5,1857.64,2266.5,10240.26,8775.95,Yes
9011.0,1621.0,23.0,Male,0.0,Doctor,Medium,447.0,160.0,5587.98,5587.98,5678.34,7638.55,0.37,0.37,0.37,98.09,5587.98,5673.09,Yes
9012.0,4729.0,59.0,Male,0.0,Engineer,Medium,145.0,31.0,15283.92,25884.41,30116.94,20137.92,0.01,214.3,10731.66,43535.64,16062.74,39550.04,No
9014.0,2970.0,51.0,Female,0.0,Engineer,Low,389.0,189.0,2932.32,2931.75,2772.65,2917.57,0.33,0.33,0.33,571.76,,2452.48,Yes
9015.0,3339.0,52.0,Male,0.0,Engineer,Low,733.0,13.0,,5256.92,5294.95,5457.83,357.3,0.16,92.41,0.16,5365.71,5256.92,Yes
9016.0,2376.0,33.0,Female,2.0,Engineer,Low,378.0,3.0,2917.24,2096.51,2853.47,5871.36,1601.57,3664.91,708.51,5108.51,2292.36,723.5,Yes
9017.0,1814.0,56.0,Male,0.0,Accountant,Medium,1001.0,30.0,7527.67,7527.67,7140.57,5768.1,0.24,400.24,0.24,0.24,7527.67,7153.48,Yes
9019.0,5625.0,38.0,Male,3.0,Engineer,High,60.0,95.0,12517.66,23158.68,15205.52,47869.01,0.4,0.4,30664.13,17143.26,,19474.42,Yes
9020.0,4241.0,55.0,Male,0.0,Engineer,Low,270.0,274.0,615.88,2242.53,1911.25,1513.72,0.01,0.01,2142.87,571.44,1066.59,2545.0,No
9021.0,635.0,23.0,Male,0.0,Engineer,Medium,2932.0,0.0,2149.67,1792.53,2482.71,3980.61,357.73,0.59,0.59,0.59,1804.84,1835.0,No
9022.0,4574.0,40.0,Male,0.0,Engineer,High,67.0,14.0,5458.29,955.02,1753.41,3522.12,4500.24,0.24,0.24,0.24,3129.01,955.02,Yes
9023.0,853.0,64.0,Male,0.0,Engineer,Medium,1351.0,117.0,3432.8,3432.8,3433.42,2858.47,0.67,0.67,0.67,0.67,3432.8,3432.8,Yes
9024.0,4893.0,36.0,Female,0.0,Accountant,Medium,1351.0,14.0,2983.83,3094.34,3706.86,3830.72,104.07,63.17,0.31,101.61,3082.87,3178.76,Yes
9025.0,1582.0,32.0,Male,0.0,Accountant,Medium,76.0,4.0,8312.85,884.96,2662.49,4426.52,590000.03,36.95,614285.74,4345.66,3564.1,1766.26,Yes
9029.0,1650.0,47.0,Male,0.0,Engineer,High,237.0,33.0,42.83,1804.12,3642.44,404.26,0.3,4870.81,4471.73,17143.16,3629.33,4059.5,No
9030.0,1336.0,16.0,Female,0.0,Doctor,Medium,182.0,84.0,4185.26,4185.26,4007.53,1660.02,0.37,0.37,0.37,0.37,,4185.26,Yes
9033.0,595.0,46.0,Female,0.0,Engineer,Medium,1520.0,38.0,3774.06,4369.39,1782.84,2354.67,0.03,4285.74,0.03,0.03,3794.59,1467.81,Yes
9035.0,4108.0,43.0,Female,0.0,Engineer,Medium,158.0,24.0,10388.6,7019.03,7591.62,7582.96,4042.97,714.4,678.69,0.11,9841.43,6695.35,Yes
9036.0,1360.0,62.0,Male,0.0,Accountant,Low,2.0,21.0,19583.91,20456.68,20754.67,18805.36,2772.29,0.06,2215.59,130.86,20965.03,20503.09,Yes
9037.0,1017.0,50.0,Male,0.0,Accountant,Medium,3699.0,4.0,5429.45,5230.93,4837.49,5546.54,2110.97,750.26,1928.83,478.64,5059.42,4832.62,Yes
9038.0,1709.0,6.0,Male,0.0,Doctor,Medium,80.0,196.0,1925.4,1925.4,1925.53,1914.32,0.46,0.46,0.46,0.46,1925.4,1925.55,Yes
9039.0,768.0,28.0,Female,0.0,Engineer,Low,92.0,63.0,1429.26,1429.26,1526.12,1478.91,0.69,0.69,0.69,0.69,1429.26,1531.75,Yes
9041.0,4676.0,34.0,Female,0.0,Engineer,High,159.0,19.0,903.74,715.64,6169.61,53646.66,332.46,948.2,144.36,1073.4,820.48,995.89,No
9042.0,2636.0,68.0,Male,0.0,Engineer,Low,363.0,86.0,2440.77,7490.72,6133.34,4155.44,0.6,0.6,2329.74,1540.03,6321.83,6741.14,Yes
9043.0,2264.0,45.0,Female,2.0,Engineer,Medium,180.0,63.0,1013.5,1811.14,2073.75,5618.84,0.1,0.1,300.1,29.31,1282.02,2017.24,Yes
9044.0,2777.0,63.0,Female,0.0,Engineer,Medium,907.0,59.0,11362.66,11362.66,10313.05,8185.56,0.1,6287.51,0.1,0.1,11362.66,11361.72,Yes
9045.0,2882.0,76.0,Female,0.0,Lawyer,Medium,279.0,25.0,5068.02,4895.89,4900.53,2570.09,172.7,23.73,0.57,0.57,5050.21,4892.9,Yes
9047.0,1356.0,30.0,Male,0.0,Accountant,Low,1275.0,59.0,,1754.05,2078.41,2129.03,0.43,29.0,0.43,0.43,1880.82,2144.4,Yes
9049.0,407.0,48.0,Male,2.0,Engineer,Medium,1404.0,5.0,2144.11,2838.88,3328.59,2642.13,78.0,0.11,2148.84,1773.47,2707.1,3509.02,Yes
9050.0,1680.0,23.0,Female,0.0,Doctor,Low,2838.0,13.0,172.57,125.36,3531.5,1436.49,3.37,14365.39,55.26,10929.89,114.37,9721.17,No
9051.0,3969.0,90.0,Male,0.0,Engineer,Medium,13.0,18.0,132.13,3174.99,2298.2,27543.26,385.97,1157.4,3428.83,0.26,1654.3,2764.39,Yes
9052.0,1440.0,44.0,Male,2.0,Accountant,Medium,1840.0,7.0,122.85,10633.71,7964.88,7635.01,898.36,3500.5,11409.21,823.5,7150.86,9769.66,No
9054.0,3607.0,37.0,Female,0.0,Accountant,High,522.0,20.0,72401.93,25947.65,35450.56,117724.79,44519.76,686.23,59.23,11.8,58327.36,25721.54,Yes
9055.0,4043.0,75.0,Male,0.0,Lawyer,Low,287.0,70.0,4123.43,4519.98,3764.91,742.35,0.6,0.6,107.74,22.03,4167.97,4634.01,Yes
9056.0,2173.0,43.0,Male,0.0,Engineer,Low,1524.0,86.0,4694.03,4694.03,4663.31,3605.9,0.6,0.6,0.6,0.6,4694.03,4694.03,Yes
9057.0,2350.0,69.0,Female,0.0,Engineer,Low,44.0,35.0,8772.64,5463.17,9170.68,7510.15,0.3,404.57,0.3,7143.16,8210.92,10826.17,Yes
9058.0,7028.0,52.0,Female,0.0,Accountant,High,92.0,17.0,8483.64,8352.36,8105.15,8605.85,285.9,593.04,154.61,154.61,8403.68,7933.47,Yes
9059.0,4521.0,50.0,Male,0.0,Engineer,High,69.0,21.0,3748.23,2752.89,3624.74,2984.6,943.33,943.33,505.13,2311.12,3351.34,3781.82,Yes
9060.0,4434.0,59.0,Female,0.0,Accountant,Medium,163.0,63.0,28.95,96.07,3046.84,6221.13,0.07,0.07,71.5,6214.36,62.52,2812.1,No
9061.0,1864.0,59.0,Male,3.0,Engineer,Low,1219.0,9.0,3708.17,2807.37,2832.13,3157.43,1232.89,148.8,157.73,14.95,2980.59,2759.4,Yes
9062.0,6095.0,54.0,Female,0.0,Accountant,Medium,27.0,0.0,8462.28,8915.71,9233.44,11771.81,1532.85,2284.0,2059.08,2472.37,9289.71,9404.56,Yes
9065.0,5750.0,40.0,Male,0.0,Engineer,Medium,88.0,13.0,25594.16,24741.01,22624.26,20910.31,476.73,0.64,924.92,2874.12,,22766.57,Yes
9066.0,829.0,28.0,Female,0.0,Doctor,Low,106.0,58.0,1101.3,1101.3,2065.26,146.43,0.56,357.7,0.56,15000.56,1101.3,3025.26,No
9067.0,1282.0,75.0,Female,0.0,Accountant,Medium,2045.0,4.0,10725.26,10835.76,7630.92,5140.7,117.54,6714.63,117.37,0.34,10717.07,8050.12,Yes
9068.0,4101.0,55.0,Female,0.0,Engineer,Medium,264.0,0.0,17327.04,17740.63,17072.88,8421.45,962.53,1053.66,1428.81,0.24,18303.26,17177.52,No
9069.0,4170.0,33.0,Male,0.0,Engineer,Low,224.0,125.0,1656.21,1656.21,1650.73,873.16,0.19,0.19,0.19,0.19,,1656.21,Yes
9072.0,1139.0,37.0,Female,0.0,Engineer,Low,236.0,114.0,,1874.52,1985.64,1942.98,0.41,0.41,0.41,71.84,2035.47,1886.65,Yes
9073.0,4090.0,44.0,Male,2.0,Engineer,Low,1350.0,132.0,1825.44,1823.21,1925.55,7697.98,0.61,0.61,0.61,0.61,1824.6,1821.68,Yes
9075.0,2290.0,33.0,Male,3.0,Engineer,Medium,1514.0,54.0,1063.85,1560.08,2114.76,3261.81,0.57,2143.43,639.66,1766.29,1189.9,2183.37,No
9076.0,1907.0,58.0,Male,0.0,Accountant,Low,939.0,212.0,17193.48,15989.8,16524.93,14815.91,0.63,0.63,857.77,286.34,17540.6,16257.08,Yes
9077.0,1869.0,29.0,Male,0.0,Accountant,Medium,755.0,116.0,6602.4,3833.72,3344.89,1776.76,0.24,0.24,19.49,53.7,5939.44,2890.09,Yes
9079.0,866.0,45.0,Female,0.0,Engineer,Medium,2868.0,12.0,810.89,626.14,1724.78,904.45,7684.59,4691.21,7728.7,5428.7,3083.3,1091.62,Yes
9081.0,615.0,67.0,Male,0.0,Accountant,Medium,485.0,185.0,2342.47,4168.47,5112.21,1740.45,0.37,0.37,4795.93,4323.06,2865.31,6832.2,No
9082.0,773.0,47.0,Male,0.0,Engineer,Low,134.0,289.0,5022.76,5022.76,5022.76,4995.58,0.06,0.06,0.06,0.06,,5022.76,Yes
9083.0,3302.0,46.0,Male,0.0,Accountant,Low,694.0,5.0,12693.5,14039.76,12950.18,14189.06,2857.7,8.06,584.5,4305.12,11687.57,15426.33,Yes
